label,path
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/22929.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/90143.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/253846.wav
126,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/193402.wav
182,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/320102.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/101160.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/102469.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247833.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/276436.wav
193,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50401.wav
94,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/364998.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/269516.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/143353.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/251089.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/105306.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/199649.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236012.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18479.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/46263.wav
14,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/59343.wav
39,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/125968.wav
153,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/238981.wav
13,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/251937.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/165394.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/208842.wav
19,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/374235.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/181760.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50367.wav
88,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/84650.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/425235.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372644.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/57408.wav
84,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/184618.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/148560.wav
106,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/32284.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/44312.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/376422.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/128294.wav
69,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/339335.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/203917.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373572.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/95775.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/142703.wav
16,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/248296.wav
69,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/51051.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77928.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/47633.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/271417.wav
111,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116352.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/34805.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/157468.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/327123.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/349822.wav
20,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/235255.wav
20,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/428739.wav
81,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/430176.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/368634.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/131935.wav
69,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/420403.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/358091.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/110045.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/107539.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/242963.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/378341.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/383695.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/140672.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/138911.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/101148.wav
60,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116434.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/354873.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58075.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/365476.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/220658.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/237324.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239309.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/104030.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/56058.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/354867.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/29698.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58061.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/47141.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/61838.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/104024.wav
70,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/199675.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/51723.wav
19,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/85214.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/114237.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/64940.wav
135,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/393492.wav
62,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/81072.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/110051.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/358085.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/383681.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/138905.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/140666.wav
117,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/349188.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233156.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116346.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/212826.wav
102,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/273214.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/377700.wav
198,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91507.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/192046.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/169592.wav
130,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/1731.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/158997.wav
122,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/13276.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/55223.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373566.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18323.wav
19,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/374209.wav
75,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/432775.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/180442.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372678.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/152274.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/28590.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/104032.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18453.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/142067.wav
6,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/236038.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/133846.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58077.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/320128.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/111359.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/138913.wav
24,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/409093.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/140670.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/331025.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/110047.wav
53,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/14269.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/358093.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91277.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/383697.wav
67,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/242961.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/348280.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/96518.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/169584.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/158981.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/356900.wav
102,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/320896.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/349820.wav
14,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/159447.wav
77,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/327121.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/338001.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/34807.wav
182,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/371367.wav
111,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116350.wav
77,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/261606.wav
182,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/390833.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18335.wav
148,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/217948.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373570.wav
169,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/10769.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/153618.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/207597.wav
195,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/240804.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/271401.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18321.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/85570.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373564.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/125956.wav
122,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/13274.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/158995.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/110735.wav
2,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/98247.wav
106,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/366169.wav
8,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/148238.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233154.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/429357.wav
24,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/265312.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/140664.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/138907.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/383683.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/91263.wav
135,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/393490.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/114235.wav
100,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/231743.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/95005.wav
25,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/104026.wav
53,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/386923.wav
198,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/332538.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/51721.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/354865.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/334149.wav
162,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/58063.wav
92,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/337468.wav
106,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/421723.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/101176.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/234613.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/330307.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/195065.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/351935.wav
33,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/339445.wav
198,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/344486.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/434448.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/56066.wav
33,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/51709.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/46275.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/345940.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/362327.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247825.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372652.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/83129.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50371.wav
24,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/268178.wav
131,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77916.wav
79,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/208854.wav
19,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/374223.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/423652.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/335519.wav
6,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/277058.wav
169,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/10755.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/336010.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/360256.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/89362.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/244492.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/234175.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/254859.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/366627.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/336004.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/232510.wav
198,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/263039.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/107275.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/128296.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/349808.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/327109.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/90627.wav
111,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/116378.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/369500.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/358905.wav
145,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/187313.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372646.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/84652.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50365.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/240838.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/197100.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/19003.wav
19,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/374237.wav
79,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/208840.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/145046.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/373558.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/165396.wav
179,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/332504.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/239323.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/354681.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/112678.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/16456.wav
193,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/50403.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/105304.wav
77,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/27853.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247831.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/253844.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233168.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/101162.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/234607.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/9435.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/377058.wav
122,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/317974.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/319781.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/117700.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/339451.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/54856.wav
169,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/348243.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/233183.wav
92,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/337497.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/429380.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/186958.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/218306.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/112693.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/145913.wav
149,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/21211.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/92965.wav
187,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/325093.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/18490.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247602.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/29895.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/153817.wav
89,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/104797.wav
145,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/332289.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/258044.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/241515.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/181951.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/174270.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/355212.wav
13,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/39338.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/67522.wav
190,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/269299.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/341267.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/53687.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/359428.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/411179.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/63744.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/169547.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/357405.wav
169,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/382238.wav
11,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/193399.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/136057.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/222924.wav
164,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/130426.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/357411.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/153803.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247170.wav
100,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/84875.wav
60,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/208667.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/355206.wav
179,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/134898.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/218474.wav
4,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/217021.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/399618.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/251074.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/92971.wav
156,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/221593.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/398506.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/29881.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247616.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/383640.wav
92,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/337483.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/25063.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/64759.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/203054.wav
157,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/399630.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/352227.wav
168,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/268805.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/415445.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/92959.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/76375.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/211478.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/165427.wav
38,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/404548.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/216317.wav
85,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/72113.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/383668.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/130368.wav
162,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/14296.wav
199,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/340623.wav
166,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/88901.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/350430.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/384107.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/22724.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/263950.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/64771.wav
24,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/368811.wav
27,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/64017.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/32251.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/274592.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/138052.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/53863.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/357439.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/247158.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372849.wav
106,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/241529.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372691.wav
62,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/163730.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/84685.wav
14,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/69527.wav
167,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/172629.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/79734.wav
125,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/403555.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/77719.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/372685.wav
187,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/207568.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/396271.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/238798.wav
20,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/252227.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/368805.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/64003.wav
148,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/346520.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.dev_audio/274586.wav
